"Latitude","Longitude","Region","Engaged","Duration","Distance","Width","Elevation","Heading","GPS Quality","Engine Load","Engine Power","Fuel Usage","Fuel Economy","Moisture","Flow Wheat","Header Offset","Speed","Mass Yield","Wet Yield","Dry Yield","Timestamp"
40.70282036,-102.20675686,"18/07/04-11:28:12",true,1.0,6.56,34.00,3734.36,88.1,2,72.0,0.00,18.1,1.0,11.2,11.8,-0.5,4.5,2309.4,38.5,38.5,1530738703.0
40.70282118,-102.20673348,"18/07/04-11:28:12",true,1.0,6.56,34.00,3734.41,87.9,2,68.0,0.00,17.1,0.9,11.2,11.4,-0.5,4.5,2231.4,37.2,37.2,1530738704.0
40.70282199,-102.20670991,"18/07/04-11:28:12",true,1.0,6.47,34.00,3734.40,86.8,2,68.0,0.00,17.1,0.9,10.5,11.2,-0.5,4.4,2220.0,37.0,37.0,1530738705.0
40.70282336,-102.20668671,"18/07/04-11:28:12",true,1.0,6.56,34.00,3734.41,85.6,2,68.0,0.00,17.1,0.9,10.7,12.4,-0.5,4.5,2420.4,40.3,40.3,1530738706.0
40.70282499,-102.20666333,"18/07/04-11:28:12",true,1.0,6.56,34.00,3734.40,84.9,2,68.0,0.00,17.1,0.9,10.8,11.2,-0.5,4.5,2189.9,36.5,36.5,1530738707.0
40.70282690,-102.20664013,"18/07/04-11:28:12",true,1.0,6.47,34.00,3734.45,84.0,2,68.0,0.00,16.2,0.9,11.0,10.7,-0.5,4.4,2127.3,35.5,35.5,1530738708.0
40.70282868,-102.20661710,"18/07/04-11:28:12",true,1.0,6.47,34.00,3734.43,83.9,2,68.0,0.00,17.1,0.9,11.0,12.2,-0.5,4.4,2416.1,40.3,40.3,1530738709.0
40.70283058,-102.20659354,"18/07/04-11:28:12",true,1.0,6.56,34.00,3734.43,84.5,2,68.0,0.00,17.1,0.9,10.3,12.4,0.0,4.5,2421.7,40.4,40.4,1530738710.0
40.70283222,-102.20657052,"18/07/04-11:28:12",true,1.0,6.56,34.00,3734.46,84.8,2,69.0,0.00,17.1,0.9,10.5,10.2,-0.5,4.5,1997.7,33.3,33.3,1530738711.0
40.70283372,-102.20654714,"18/07/04-11:28:12",true,1.0,6.65,34.00,3734.51,85.6,2,67.0,0.00,17.1,0.9,10.7,12.0,-0.5,4.5,2303.5,38.4,38.4,1530738712.0
40.70283481,-102.20652358,"18/07/04-11:28:12",true,1.0,6.56,34.00,3734.47,86.5,2,67.0,0.00,17.1,0.9,10.8,12.8,-0.5,4.5,2491.4,41.5,41.5,1530738713.0
40.70283577,-102.20650019,"18/07/04-11:28:12",true,1.0,6.56,34.00,3734.41,86.9,2,67.0,0.00,16.2,0.9,10.8,10.4,-0.5,4.5,2022.6,33.7,33.7,1530738714.0
40.70283645,-102.20647681,"18/07/04-11:28:12",true,1.0,6.65,34.00,3734.40,87.5,2,67.0,0.00,16.2,0.9,10.2,12.6,-0.5,4.5,2434.7,40.6,40.6,1530738715.0
40.70283713,-102.20645343,"18/07/04-11:28:12",true,1.0,6.56,34.00,3734.49,87.9,2,67.0,0.00,16.2,0.9,10.5,12.3,-0.5,4.5,2401.7,40.0,40.0,1530738716.0
40.70283781,-102.20643005,"18/07/04-11:28:12",true,1.0,6.56,34.00,3734.50,88.2,2,67.0,0.00,16.2,0.9,10.7,11.5,-0.5,4.5,2239.4,37.3,37.3,1530738717.0
40.70283836,-102.20640648,"18/07/04-11:28:12",true,1.0,6.47,34.00,3734.51,88.0,2,69.0,0.00,17.1,0.9,10.8,12.4,0.0,4.4,2451.0,40.8,40.8,1530738718.0
40.70283904,-102.20638328,"18/07/04-11:28:12",true,1.0,6.47,34.00,3734.50,88.5,2,71.0,0.00,17.1,0.9,10.7,11.8,-0.5,4.4,2346.1,39.1,39.1,1530738719.0
40.70283945,-102.20636008,"18/07/04-11:28:12",true,1.0,6.47,34.00,3734.55,88.9,2,69.0,0.00,17.1,0.9,10.4,11.1,-0.5,4.4,2206.2,36.8,36.8,1530738720.0
40.70283958,-102.20633634,"18/07/04-11:28:12",true,1.0,6.56,34.00,3734.55,88.5,2,69.0,0.00,17.1,0.9,10.7,10.6,-0.5,4.5,2073.7,34.6,34.6,1530738721.0
40.70284027,-102.20631277,"18/07/04-11:28:12",true,1.0,6.56,34.00,3734.59,87.7,2,67.0,0.00,17.1,0.9,10.9,12.4,-0.5,4.5,2414.8,40.2,40.2,1530738722.0
40.70284136,-102.20628939,"18/07/04-11:28:12",true,1.0,6.56,34.00,3734.63,86.8,2,65.0,0.00,16.2,0.9,11.0,12.5,-0.5,4.5,2443.4,40.7,40.7,1530738723.0
40.70284245,-102.20626619,"18/07/04-11:28:12",true,1.0,6.56,34.00,3734.64,86.5,2,65.0,0.00,16.2,0.9,10.8,12.4,-0.5,4.5,2423.9,40.4,40.4,1530738724.0
40.70284367,-102.20624281,"18/07/04-11:28:12",true,1.0,6.65,34.00,3734.60,87.0,2,69.0,0.00,16.2,0.9,10.4,11.8,-0.5,4.5,2276.1,37.9,37.9,1530738725.0
40.70284463,-102.20621960,"18/07/04-11:28:12",true,1.0,6.56,34.00,3734.61,87.2,2,69.0,0.00,17.1,0.9,10.7,11.7,-0.5,4.5,2291.6,38.2,38.2,1530738726.0
40.70284531,-102.20619604,"18/07/04-11:28:12",true,1.0,6.56,34.00,3734.66,87.8,2,68.0,0.00,17.1,0.9,10.8,12.6,-0.5,4.5,2467.1,41.1,41.1,1530738727.0
40.70284586,-102.20617284,"18/07/04-11:28:12",true,1.0,6.56,34.00,3734.61,88.4,2,71.0,0.00,17.1,0.9,10.9,13.4,-0.5,4.5,2612.7,43.5,43.5,1530738728.0
40.70284654,-102.20614946,"18/07/04-11:28:12",true,1.0,6.47,34.00,3734.64,88.2,2,69.0,0.00,17.1,0.9,10.7,12.9,-0.5,4.4,2552.9,42.5,42.5,1530738729.0
40.70284708,-102.20612607,"18/07/04-11:28:12",true,1.0,6.47,34.00,3734.65,88.2,2,71.0,0.00,17.1,0.9,10.4,11.8,-0.5,4.4,2341.6,39.0,39.0,1530738730.0
40.70284763,-102.20610251,"18/07/04-11:28:12",true,1.0,6.65,34.00,3734.64,89.0,2,71.0,0.00,18.1,1.0,10.7,12.5,-0.5,4.5,2415.4,40.3,40.3,1530738731.0
40.70284817,-102.20607931,"18/07/04-11:28:12",true,1.0,6.47,34.00,3734.67,89.4,2,71.0,0.00,17.1,0.9,10.8,12.4,-0.5,4.4,2464.7,41.1,41.1,1530738732.0
40.70284831,-102.20605575,"18/07/04-11:28:12",true,1.0,6.56,34.00,3734.73,89.7,2,68.0,0.00,17.1,0.9,11.0,12.3,-0.5,4.5,2394.0,39.9,39.9,1530738733.0
40.70284831,-102.20603219,"18/07/04-11:28:12",true,1.0,6.75,34.00,3734.74,90.1,2,68.0,0.00,17.1,0.9,10.5,12.5,-0.5,4.6,2365.2,39.4,39.4,1530738734.0
40.70284858,-102.20600898,"18/07/04-11:28:12",true,1.0,6.47,34.00,3734.87,89.9,2,69.0,0.00,17.1,0.9,10.5,11.9,-0.5,4.4,2357.1,39.3,39.3,1530738735.0
40.70284845,-102.20598578,"18/07/04-11:28:12",true,1.0,6.56,34.00,3734.85,89.8,2,69.0,0.00,17.1,0.9,10.7,12.6,0.0,4.5,2460.9,41.0,41.0,1530738736.0
40.70284872,-102.20596186,"18/07/04-11:28:12",true,1.0,6.56,34.00,3734.78,89.7,2,69.0,0.00,17.1,0.9,11.0,10.9,-0.5,4.5,2120.9,35.3,35.3,1530738737.0
40.70284899,-102.20593848,"18/07/04-11:28:12",true,1.0,6.56,34.00,3734.79,88.7,2,69.0,0.00,17.1,0.9,11.0,13.3,-0.5,4.5,2600.4,43.3,43.3,1530738738.0
40.70284967,-102.20591473,"18/07/04-11:28:12",true,1.0,6.65,34.00,3734.80,88.1,2,68.0,0.00,17.1,0.9,10.5,11.0,0.0,4.5,2116.9,35.3,35.3,1530738739.0
40.70285049,-102.20589117,"18/07/04-11:28:12",true,1.0,6.56,34.00,3734.82,87.6,2,67.0,0.00,17.1,0.9,10.5,11.4,-0.5,4.5,2229.4,37.2,37.2,1530738740.0
40.70285117,-102.20586743,"18/07/04-11:28:12",true,1.0,6.56,34.00,3734.72,87.9,2,65.0,0.00,16.2,0.9,10.9,12.3,-0.5,4.5,2395.0,39.9,39.9,1530738741.0
40.70285186,-102.20584351,"18/07/04-11:28:12",true,1.0,6.65,34.00,3734.69,89.0,2,68.0,0.00,16.2,0.9,11.0,11.8,-0.5,4.5,2267.9,37.8,37.8,1530738742.0
40.70285199,-102.20581977,"18/07/04-11:28:12",true,1.0,6.56,34.00,3734.63,89.6,2,68.0,0.00,17.1,0.9,11.1,11.0,-0.5,4.5,2139.8,35.7,35.7,1530738743.0
40.70285226,-102.20579638,"18/07/04-11:28:12",true,1.0,6.56,34.00,3734.65,89.7,2,67.0,0.00,17.1,0.9,10.4,10.7,0.0,4.5,2083.2,34.7,34.7,1530738744.0
40.70285254,-102.20577282,"18/07/04-11:28:12",true,1.0,6.65,34.00,3734.69,89.6,2,65.0,0.00,16.2,0.9,10.5,11.3,-0.5,4.5,2185.3,36.4,36.4,1530738745.0
40.70285254,-102.20574944,"18/07/04-11:28:12",true,1.0,6.56,34.00,3734.69,89.9,2,69.0,0.00,17.1,0.9,10.7,11.3,-0.5,4.5,2202.5,36.7,36.7,1530738746.0
40.70285254,-102.20572570,"18/07/04-11:28:12",true,1.0,6.56,34.00,3734.62,90.4,2,68.0,0.00,17.1,0.9,10.8,11.5,0.0,4.5,2243.9,37.4,37.4,1530738747.0
40.70285254,-102.20570231,"18/07/04-11:28:12",true,1.0,6.56,34.00,3734.69,90.1,2,65.0,0.00,17.1,0.9,10.7,13.0,-0.5,4.5,2532.2,42.2,42.2,1530738748.0
40.70285254,-102.20567857,"18/07/04-11:28:12",true,1.0,6.56,34.00,3734.65,90.0,2,65.0,0.00,16.2,0.9,10.1,10.9,-0.5,4.5,2131.6,35.5,35.5,1530738749.0
40.70285254,-102.20565483,"18/07/04-11:28:12",true,1.0,6.56,34.00,3734.58,89.7,2,65.0,0.00,16.2,0.9,10.4,11.0,0.0,4.5,2144.6,35.7,35.7,1530738750.0
40.70285240,-102.20563109,"18/07/04-11:28:12",true,1.0,6.65,34.00,3734.56,90.0,2,68.0,0.00,16.2,0.9,10.5,11.6,-0.5,4.5,2237.8,37.3,37.3,1530738751.0
40.70285226,-102.20560735,"18/07/04-11:28:12",true,1.0,6.56,34.00,3734.53,90.1,2,67.0,0.00,16.2,0.9,10.7,10.0,-0.5,4.5,1946.8,32.4,32.4,1530738752.0
40.70285199,-102.20558378,"18/07/04-11:28:12",true,1.0,6.65,34.00,3734.55,90.3,2,65.0,0.00,16.2,0.9,10.5,11.4,-0.5,4.5,2197.8,36.6,36.6,1530738753.0
40.70285199,-102.20555968,"18/07/04-11:28:12",true,1.0,6.65,34.00,3734.46,90.5,2,64.0,0.00,16.2,0.9,9.9,10.8,-0.5,4.5,2078.8,34.6,34.6,1530738754.0
40.70285186,-102.20553612,"18/07/04-11:28:12",true,1.0,6.75,34.00,3734.43,90.6,2,64.0,0.00,16.2,0.9,10.2,11.5,-0.5,4.6,2180.9,36.3,36.3,1530738755.0
40.70285145,-102.20551202,"18/07/04-11:28:12",true,1.0,6.65,34.00,3734.35,90.6,2,63.0,0.00,15.2,0.8,10.3,10.8,-0.5,4.5,2083.7,34.7,34.7,1530738756.0
40.70285117,-102.20548828,"18/07/04-11:28:12",true,1.0,6.65,34.00,3734.35,90.6,2,63.0,0.00,15.2,0.8,10.5,11.0,-0.5,4.5,2111.5,35.2,35.2,1530738757.0
40.70285090,-102.20546453,"18/07/04-11:28:12",true,1.0,6.65,34.00,3734.38,90.5,2,63.0,0.00,15.2,0.8,10.3,11.6,-0.5,4.5,2240.5,37.3,37.3,1530738758.0
40.70285076,-102.20544061,"18/07/04-11:28:12",true,1.0,6.75,34.00,3734.37,90.5,2,65.0,0.00,16.2,0.9,9.8,10.2,-0.5,4.6,1941.0,32.3,32.3,1530738759.0
40.70285063,-102.20541705,"18/07/04-11:28:12",true,1.0,6.65,34.00,3734.37,90.0,2,67.0,0.00,16.2,0.9,10.0,9.8,-0.5,4.5,1891.5,31.5,31.5,1530738760.0
40.70285090,-102.20539349,"18/07/04-11:28:12",true,1.0,6.65,34.00,3734.30,89.6,2,64.0,0.00,16.2,0.9,10.2,12.0,-0.5,4.5,2302.8,38.4,38.4,1530738761.0
40.70285131,-102.20536957,"18/07/04-11:28:12",true,1.0,6.65,34.00,3734.27,89.0,2,65.0,0.00,16.2,0.9,10.3,11.4,-0.5,4.5,2192.4,36.5,36.5,1530738762.0
40.70285158,-102.20534582,"18/07/04-11:28:12",true,1.0,6.56,34.00,3734.33,88.8,2,65.0,0.00,16.2,0.9,10.1,11.3,-0.5,4.5,2208.5,36.8,36.8,1530738763.0
40.70285199,-102.20532226,"18/07/04-11:28:12",true,1.0,6.65,34.00,3734.34,88.7,2,65.0,0.00,16.2,0.9,9.8,12.7,0.0,4.5,2452.2,40.9,40.9,1530738764.0
40.70285240,-102.20529834,"18/07/04-11:28:12",true,1.0,6.65,34.00,3734.29,88.8,2,65.0,0.00,16.2,0.9,10.2,11.7,-0.5,4.5,2258.3,37.6,37.6,1530738765.0
40.70285267,-102.20527460,"18/07/04-11:28:12",true,1.0,6.75,34.00,3734.22,89.0,2,65.0,0.00,16.2,0.9,10.3,11.5,-0.5,4.6,2187.1,36.5,36.5,1530738766.0
40.70285295,-102.20525085,"18/07/04-11:28:12",true,1.0,6.65,34.00,3734.19,88.8,2,65.0,0.00,16.2,0.9,10.5,11.8,-0.5,4.5,2268.9,37.8,37.8,1530738767.0
40.70285322,-102.20522711,"18/07/04-11:28:12",true,1.0,6.65,34.00,3734.16,88.7,2,68.0,0.00,16.2,0.9,10.2,11.0,-0.5,4.5,2125.5,35.4,35.4,1530738768.0
40.70285376,-102.20520337,"18/07/04-11:28:12",true,1.0,6.47,34.00,3734.21,88.8,2,69.0,0.00,17.1,0.9,10.3,11.3,-0.5,4.4,2233.6,37.2,37.2,1530738769.0
40.70285417,-102.20517999,"18/07/04-11:28:12",true,1.0,6.75,34.00,3734.18,89.2,2,68.0,0.00,17.1,0.9,10.4,12.2,-0.5,4.6,2323.2,38.7,38.7,1530738770.0
40.70285445,-102.20515625,"18/07/04-11:28:12",true,1.0,6.65,34.00,3734.19,89.7,2,64.0,0.00,16.2,0.9,10.7,11.7,0.0,4.5,2260.9,37.7,37.7,1530738771.0
40.70285472,-102.20513214,"18/07/04-11:28:12",true,1.0,6.65,34.00,3734.16,90.3,2,67.0,0.00,16.2,0.9,10.7,10.6,-0.5,4.5,2046.0,34.1,34.1,1530738772.0
40.70285472,-102.20510858,"18/07/04-11:28:12",true,1.0,6.65,34.00,3734.23,90.5,2,67.0,0.00,16.2,0.9,10.7,10.6,-0.5,4.5,2046.0,34.1,34.1,1530738773.0
40.70285458,-102.20508502,"18/07/04-11:28:12",true,1.0,6.56,34.00,3734.15,90.4,2,67.0,0.00,16.2,0.9,10.5,10.6,0.0,4.5,2072.6,34.5,34.5,1530738774.0
40.70285445,-102.20506110,"18/07/04-11:28:12",true,1.0,6.56,34.00,3734.13,90.3,2,67.0,0.00,16.2,0.9,10.3,12.0,0.0,4.5,2340.5,39.0,39.0,1530738775.0
40.70285417,-102.20503736,"18/07/04-11:28:12",true,1.0,6.56,34.00,3734.16,90.6,2,65.0,0.00,16.2,0.9,10.4,10.1,-0.5,4.5,1972.2,32.9,32.9,1530738776.0
40.70285390,-102.20501361,"18/07/04-11:28:12",true,1.0,6.56,34.00,3734.10,91.0,2,65.0,0.00,16.2,0.9,10.7,12.3,-0.5,4.5,2394.3,39.9,39.9,1530738777.0
40.70285376,-102.20498987,"18/07/04-11:28:12",true,1.0,6.65,34.00,3734.09,90.8,2,63.0,0.00,16.2,0.9,10.7,12.6,-0.5,4.5,2435.8,40.6,40.6,1530738778.0
40.70285363,-102.20496613,"18/07/04-11:28:12",true,1.0,6.65,34.00,3734.08,90.4,2,64.0,0.00,15.2,0.8,10.2,10.4,-0.5,4.5,2008.7,33.5,33.5,1530738779.0
40.70285349,-102.20494239,"18/07/04-11:28:12",true,1.0,6.65,34.00,3734.02,90.3,2,64.0,0.00,16.2,0.9,10.2,11.1,-0.5,4.5,2140.6,35.7,35.7,1530738780.0
40.70285336,-102.20491847,"18/07/04-11:28:12",true,1.0,6.65,34.00,3733.97,90.5,2,64.0,0.00,16.2,0.9,10.4,12.0,-0.5,4.5,2313.4,38.6,38.6,1530738781.0
40.70285349,-102.20489490,"18/07/04-11:28:12",true,1.0,6.56,34.00,3734.04,90.5,2,64.0,0.00,16.2,0.9,10.5,11.5,-0.5,4.5,2244.8,37.4,37.4,1530738782.0
40.70285308,-102.20487116,"18/07/04-11:28:12",true,1.0,6.56,34.00,3733.99,90.6,2,67.0,0.00,16.2,0.9,10.5,10.5,-0.5,4.5,2046.4,34.1,34.1,1530738783.0
40.70285308,-102.20484724,"18/07/04-11:28:12",true,1.0,6.56,34.00,3734.04,90.7,2,67.0,0.00,16.2,0.9,9.8,11.8,-0.5,4.5,2313.5,38.6,38.6,1530738784.0
40.70285295,-102.20482332,"18/07/04-11:28:12",true,1.0,6.65,34.00,3734.00,90.1,2,67.0,0.00,16.2,0.9,10.0,12.0,-0.5,4.5,2312.7,38.5,38.5,1530738785.0
40.70285308,-102.20479939,"18/07/04-11:28:12",true,1.0,6.65,34.00,3733.98,89.3,2,67.0,0.00,17.1,0.9,10.2,10.4,-0.5,4.5,2009.6,33.5,33.5,1530738786.0
40.70285349,-102.20477565,"18/07/04-11:28:12",true,1.0,6.56,34.00,3733.99,89.3,2,67.0,0.00,16.2,0.9,10.2,12.5,-0.5,4.5,2441.7,40.7,40.7,1530738787.0
40.70285376,-102.20475191,"18/07/04-11:28:12",true,1.0,6.56,34.00,3733.94,88.8,2,69.0,0.00,17.1,0.9,10.3,13.2,-0.5,4.5,2573.1,42.9,42.9,1530738788.0
40.70285445,-102.20472799,"18/07/04-11:28:12",true,1.0,6.56,34.00,3733.93,87.4,2,68.0,0.00,17.1,0.9,10.2,11.3,0.0,4.5,2208.6,36.8,36.8,1530738789.0
40.70285526,-102.20470407,"18/07/04-11:28:12",true,1.0,6.65,34.00,3733.90,87.4,2,65.0,0.00,16.2,0.9,9.8,10.7,0.0,4.5,2053.6,34.2,34.2,1530738790.0
40.70285622,-102.20468032,"18/07/04-11:28:12",true,1.0,6.65,34.00,3733.88,87.0,2,69.0,0.00,16.2,0.9,9.9,14.3,-0.5,4.5,2761.8,46.0,46.0,1530738791.0
40.70285745,-102.20465658,"18/07/04-11:28:12",true,1.0,6.65,34.00,3733.80,85.9,2,68.0,0.00,17.1,0.9,10.0,12.3,-0.5,4.5,2369.8,39.5,39.5,1530738792.0
40.70285854,-102.20463266,"18/07/04-11:28:12",true,1.0,6.65,34.00,3733.75,86.3,2,67.0,0.00,17.1,0.9,10.2,11.0,0.0,4.5,2109.4,35.2,35.2,1530738793.0
40.70286017,-102.20460892,"18/07/04-11:28:12",true,1.0,6.65,34.00,3733.79,86.2,2,69.0,0.00,17.1,0.9,10.2,10.7,-0.5,4.5,2058.6,34.3,34.3,1530738794.0
40.70286154,-102.20458554,"18/07/04-11:28:12",true,1.0,6.56,34.00,3733.87,86.1,2,71.0,0.00,17.1,0.9,10.2,8.3,-0.5,4.5,1619.4,27.0,27.0,1530738795.0
40.70286317,-102.20456036,"18/07/04-11:28:12",true,1.0,6.93,34.00,3733.85,84.0,2,69.0,0.00,17.1,0.9,10.2,6.7,-0.5,4.7,1237.7,20.6,20.6,1530738796.0
40.70286699,-102.20453409,"18/07/04-11:28:12",true,1.0,7.29,34.00,3733.86,74.4,2,84.0,0.00,19.0,0.9,10.3,5.2,0.0,5.0,920.1,15.3,15.3,1530738797.0
40.70287599,-102.20451125,"18/07/04-11:28:12",true,1.0,7.29,34.00,3733.84,56.5,2,81.0,0.00,20.9,1.0,10.2,5.0,0.5,5.0,873.9,14.6,14.6,1530738798.0
40.70286945,-102.20462870,"18/07/04-11:28:12",true,1.0,7.57,0.00,3734.01,172.5,2,43.0,0.00,10.5,0.0,10.4,0.1,0.0,5.2,0.0,0.0,0.0,1530738813.0
40.70285376,-102.20462529,"18/07/04-11:28:12",true,1.0,7.57,0.00,3734.14,170.9,2,43.0,0.00,10.5,0.0,10.4,0.1,0.0,5.2,0.0,0.0,0.0,1530738813.0
40.70283358,-102.20462097,"18/07/04-11:28:12",true,1.0,7.38,34.00,3734.18,172.9,2,46.0,0.00,10.5,0.5,10.4,3.8,0.5,5.0,658.7,11.0,11.0,1530738814.0
40.70281545,-102.20461935,"18/07/04-11:28:12",true,1.0,6.93,34.00,3734.16,177.6,2,42.0,0.00,11.4,0.6,10.4,6.4,0.0,4.7,1187.3,19.8,19.8,1530738815.0
40.70279827,-102.20461935,"18/07/04-11:28:12",true,1.0,6.29,34.00,3734.11,181.3,2,39.0,0.00,9.5,0.5,9.7,8.3,0.5,4.3,1695.4,28.3,28.3,1530738816.0
40.70278150,-102.20461989,"18/07/04-11:28:12",true,1.0,6.29,34.00,3734.19,180.5,2,44.0,0.00,10.5,0.6,9.4,9.3,0.5,4.3,1898.7,31.6,31.6,1530738817.0
40.70276459,-102.20461953,"18/07/04-11:28:12",true,1.0,6.11,34.00,3734.19,179.5,2,53.0,0.00,11.4,0.7,9.7,8.8,0.5,4.2,1852.7,30.9,30.9,1530738818.0
40.70274727,-102.20461917,"18/07/04-11:28:12",true,1.0,6.11,34.00,3734.14,179.6,2,61.0,0.00,14.3,0.8,9.9,8.9,0.5,4.2,1857.5,31.0,31.0,1530738819.0
40.70272968,-102.20461881,"18/07/04-11:28:12",true,1.0,6.38,34.00,3734.08,179.8,2,63.0,0.00,15.2,0.8,10.0,11.5,0.0,4.3,2310.2,38.5,38.5,1530738820.0
40.70271236,-102.20461827,"18/07/04-11:28:12",true,1.0,6.47,34.00,3734.11,178.8,2,63.0,0.00,16.2,0.9,10.0,10.2,0.5,4.4,2012.2,33.5,33.5,1530738821.0
40.70269518,-102.20461737,"18/07/04-11:28:12",true,1.0,6.47,34.00,3734.02,178.7,2,64.0,0.00,15.2,0.8,9.6,10.9,0.5,4.4,2164.1,36.1,36.1,1530738822.0
40.70267787,-102.20461683,"18/07/04-11:28:12",true,1.0,6.38,34.00,3734.06,179.1,2,65.0,0.00,16.2,0.9,9.9,13.7,0.0,4.3,2750.7,45.8,45.8,1530738823.0
40.70266028,-102.20461611,"18/07/04-11:28:12",true,1.0,6.47,34.00,3733.96,179.0,2,65.0,0.00,16.2,0.9,10.2,14.3,0.5,4.4,2832.9,47.2,47.2,1530738824.0
40.70264309,-102.20461503,"18/07/04-11:28:12",true,1.0,6.20,34.00,3733.94,178.8,2,65.0,0.00,16.2,0.9,10.2,12.7,0.5,4.2,2629.2,43.8,43.8,1530738825.0
40.70262605,-102.20461431,"18/07/04-11:28:12",true,1.0,6.47,34.00,3733.85,178.1,2,65.0,0.00,16.2,0.9,10.4,13.2,0.5,4.4,2621.6,43.7,43.7,1530738826.0
40.70260846,-102.20461359,"18/07/04-11:28:12",true,1.0,6.38,34.00,3733.85,177.9,2,67.0,0.00,16.2,0.9,10.7,14.1,0.5,4.3,2824.4,47.1,47.1,1530738827.0
40.70259101,-102.20461252,"18/07/04-11:28:12",true,1.0,6.29,34.00,3733.79,177.9,2,68.0,0.00,17.1,1.0,11.0,10.8,0.0,4.3,2201.4,36.7,36.7,1530738828.0
40.70257383,-102.20461180,"18/07/04-11:28:12",true,1.0,6.56,34.00,3733.81,178.3,2,68.0,0.00,17.1,0.9,11.1,14.8,0.5,4.5,2892.4,48.2,48.2,1530738829.0
40.70255678,-102.20461090,"18/07/04-11:28:12",true,1.0,6.29,34.00,3733.90,178.7,2,68.0,0.00,17.1,1.0,11.3,13.9,0.5,4.3,2822.3,47.0,47.0,1530738830.0
40.70253974,-102.20461036,"18/07/04-11:28:12",true,1.0,6.29,34.00,3733.89,179.6,2,67.0,0.00,17.1,1.0,10.9,12.3,0.0,4.3,2497.7,41.6,41.6,1530738831.0
40.70252242,-102.20461072,"18/07/04-11:28:12",true,1.0,6.20,34.00,3733.85,180.7,2,69.0,0.00,17.1,1.0,10.9,14.2,0.5,4.2,2943.9,49.1,49.1,1530738832.0
40.70250551,-102.20461090,"18/07/04-11:28:12",true,1.0,6.20,34.00,3733.87,181.4,2,71.0,0.00,17.1,1.0,11.1,14.1,0.5,4.2,2924.0,48.7,48.7,1530738833.0
40.70248819,-102.20461126,"18/07/04-11:28:12",true,1.0,6.38,34.00,3733.71,182.4,2,68.0,0.00,17.1,1.0,11.3,12.2,0.5,4.3,2447.9,40.8,40.8,1530738834.0
40.70247074,-102.20461234,"18/07/04-11:28:12",true,1.0,6.47,34.00,3733.69,182.9,2,72.0,0.00,17.1,0.9,11.3,11.8,0.5,4.4,2344.9,39.1,39.1,1530738835.0
40.70245370,-102.20461342,"18/07/04-11:28:12",true,1.0,6.38,34.00,3733.66,182.9,2,71.0,0.00,18.1,1.0,10.7,14.6,0.5,4.3,2929.3,48.8,48.8,1530738836.0
40.70243583,-102.20461395,"18/07/04-11:28:12",true,1.0,6.56,34.00,3733.62,182.2,2,65.0,0.00,17.1,0.9,10.9,15.2,0.5,4.5,2973.3,49.6,49.6,1530738837.0
40.70241824,-102.20461485,"18/07/04-11:28:12",true,1.0,6.20,34.00,3733.57,182.1,2,67.0,0.00,16.2,0.9,11.1,14.6,0.0,4.2,3020.1,50.3,50.3,1530738838.0
40.70240134,-102.20461557,"18/07/04-11:28:12",true,1.0,6.29,34.00,3733.53,182.0,2,71.0,0.00,17.1,1.0,11.1,15.7,0.5,4.3,3205.0,53.4,53.4,1530738839.0
40.70238429,-102.20461611,"18/07/04-11:28:12",true,1.0,6.38,34.00,3733.50,182.0,2,69.0,0.00,17.1,1.0,10.8,14.8,0.5,4.3,2964.9,49.4,49.4,1530738840.0
40.70236697,-102.20461719,"18/07/04-11:28:12",true,1.0,6.20,34.00,3733.49,181.8,2,72.0,0.00,17.1,1.0,10.8,16.2,0.5,4.2,3350.8,55.8,55.8,1530738841.0
40.70234952,-102.20461791,"18/07/04-11:28:12",true,1.0,6.29,34.00,3733.47,181.6,2,72.0,0.00,18.1,1.0,11.1,15.4,0.5,4.3,3143.6,52.4,52.4,1530738842.0
40.70233207,-102.20461845,"18/07/04-11:28:12",true,1.0,6.38,34.00,3733.40,181.4,2,72.0,0.00,18.1,1.0,11.3,16.9,0.5,4.3,3401.0,56.7,56.7,1530738843.0
40.70231516,-102.20461953,"18/07/04-11:28:12",true,1.0,6.38,34.00,3733.37,181.7,2,71.0,0.00,18.1,1.0,11.1,14.8,0.5,4.3,2980.9,49.7,49.7,1530738844.0
40.70229798,-102.20461989,"18/07/04-11:28:12",true,1.0,6.38,34.00,3733.43,181.3,2,69.0,0.00,17.1,1.0,10.9,13.7,0.5,4.3,2742.4,45.7,45.7,1530738845.0
40.70228039,-102.20462025,"18/07/04-11:28:12",true,1.0,6.29,34.00,3733.32,181.2,2,71.0,0.00,17.1,1.0,11.3,14.6,0.5,4.3,2965.7,49.4,49.4,1530738846.0
40.70226280,-102.20462115,"18/07/04-11:28:12",true,1.0,6.29,34.00,3733.27,181.0,2,73.0,0.00,17.1,1.0,11.5,13.9,0.0,4.3,2834.0,47.2,47.2,1530738847.0
40.70224575,-102.20462115,"18/07/04-11:28:12",true,1.0,6.38,34.00,3733.24,180.8,2,71.0,0.00,18.1,1.0,11.6,14.2,0.5,4.3,2848.5,47.5,47.5,1530738848.0
