"Latitude","Longitude","Engaged","Duration","Distance","Width","Elevation","Heading","GPS Quality","Engine Load","Engine Power","Fuel Usage","Fuel Economy","Moisture","Flow Wheat","Header Offset","Speed","Mass Yield","Wet Yield","Dry Yield","Timestamp"
40.66686309,-102.10950579,true,1.0,8.20,35.00,3656.23,90.6,2,67.0,0.00,16.2,0.7,14.1,15.5,0.0,5.6,2352.9,39.2,38.9,1531527871.0
40.66686268,-102.10947666,true,1.0,8.20,35.00,3656.20,90.8,2,97.0,0.00,20.0,0.8,13.2,16.8,0.0,5.6,2550.0,42.5,42.5,1531527872.0
40.66686227,-102.10944770,true,1.0,8.29,35.00,3656.21,90.7,2,82.0,0.00,22.8,1.0,13.5,16.0,0.0,5.7,2400.0,40.0,40.0,1531527873.0
40.66686227,-102.10941802,true,1.0,8.39,35.00,3656.23,89.4,2,76.0,0.00,19.0,0.8,13.9,16.1,0.0,5.7,2384.1,39.7,39.6,1531527874.0
40.66686255,-102.10938906,true,1.0,8.11,35.00,3656.20,89.0,2,80.0,0.00,19.0,0.8,14.0,17.0,0.0,5.5,2610.3,43.5,43.3,1531527875.0
40.66686309,-102.10936028,true,1.0,8.02,35.00,3656.26,89.2,2,80.0,0.00,19.0,0.8,13.8,17.1,0.0,5.5,2658.0,44.3,44.1,1531527876.0
40.66686336,-102.10933115,true,1.0,8.02,35.00,3656.24,89.5,2,65.0,0.00,19.0,0.8,13.4,16.3,0.0,5.5,2534.6,42.2,42.2,1531527877.0
40.66686350,-102.10930183,true,1.0,8.02,35.00,3656.13,90.1,2,97.0,0.00,19.0,0.8,13.8,16.5,0.0,5.5,2566.2,42.8,42.6,1531527878.0
40.66686364,-102.10927287,true,1.0,8.02,35.00,3656.09,90.3,2,86.0,0.00,22.8,1.0,14.1,17.3,0.0,5.5,2686.0,44.8,44.5,1531527879.0
40.66686350,-102.10924355,true,1.0,8.29,35.00,3656.06,90.3,2,72.0,0.00,19.0,0.8,14.2,15.4,0.0,5.7,2305.4,38.4,38.1,1531527880.0
40.66686350,-102.10921459,true,1.0,8.02,35.00,3656.08,90.6,2,88.0,0.00,20.0,0.9,13.4,16.3,0.0,5.5,2528.3,42.1,42.1,1531527881.0
40.66686336,-102.10918564,true,1.0,8.02,35.00,3656.01,90.3,2,85.0,0.00,20.9,0.9,13.2,17.5,0.0,5.5,2720.8,45.3,45.3,1531527882.0
40.66686336,-102.10915650,true,1.0,8.11,35.00,3656.01,90.2,2,78.0,0.00,20.0,0.9,13.5,16.4,0.0,5.5,2512.2,41.9,41.9,1531527883.0
40.66686336,-102.10912754,true,1.0,8.20,35.00,3656.05,90.2,2,86.0,0.00,20.0,0.8,13.7,16.0,0.0,5.6,2423.5,40.4,40.3,1531527884.0
40.66686336,-102.10909894,true,1.0,8.02,35.00,3656.05,90.1,2,84.0,0.00,20.9,0.9,13.4,18.3,0.0,5.5,2832.8,47.2,47.2,1531527885.0
40.66686350,-102.10906980,true,1.0,8.20,35.00,3656.04,89.9,2,84.0,0.00,20.9,0.9,13.2,18.5,0.0,5.6,2811.5,46.9,46.9,1531527886.0
40.66686364,-102.10904084,true,1.0,8.11,35.00,3656.01,90.1,2,86.0,0.00,20.9,0.9,13.7,18.3,0.0,5.5,2810.7,46.8,46.7,1531527887.0
40.66686364,-102.10901207,true,1.0,8.11,35.00,3656.02,90.5,2,85.0,0.00,20.9,0.9,13.9,17.8,0.0,5.5,2733.6,45.6,45.3,1531527888.0
40.66686350,-102.10898293,true,1.0,8.02,35.00,3655.95,90.6,2,88.0,0.00,20.9,0.9,13.9,18.2,0.0,5.5,2830.7,47.2,47.0,1531527889.0
40.66686255,-102.10895397,true,1.0,8.02,35.00,3656.00,90.2,2,88.0,0.00,20.9,0.9,13.9,18.2,0.0,5.5,2830.7,47.2,47.0,1531527890.0
40.66686227,-102.10892483,true,1.0,8.20,35.00,3656.01,89.5,2,86.0,0.00,20.9,0.9,13.3,18.5,0.0,5.6,2810.5,46.8,46.8,1531527891.0
40.66686268,-102.10889587,true,1.0,8.11,35.00,3656.02,89.1,2,92.0,0.00,20.9,0.9,13.2,16.8,0.0,5.5,2578.1,43.0,43.0,1531527892.0
40.66686309,-102.10886710,true,1.0,8.11,35.00,3656.04,88.9,2,93.0,0.00,22.8,1.0,13.6,19.3,0.0,5.5,2955.5,49.3,49.2,1531527893.0
40.66686336,-102.10883796,true,1.0,8.02,35.00,3656.05,89.5,2,85.0,0.00,21.9,0.9,13.7,18.8,0.0,5.5,2922.4,48.7,48.6,1531527894.0
40.66686350,-102.10880936,true,1.0,8.02,35.00,3656.10,90.1,2,86.0,0.00,20.9,0.9,13.5,18.0,0.0,5.5,2789.9,46.5,46.5,1531527895.0
40.66686350,-102.10877986,true,1.0,8.02,35.00,3656.08,90.3,2,86.0,0.00,20.9,0.9,13.2,21.0,0.0,5.5,3256.3,54.3,54.3,1531527896.0
40.66686336,-102.10875036,true,1.0,8.29,35.00,3656.11,90.4,2,75.0,0.00,20.9,0.9,13.7,17.2,0.0,5.7,2579.4,43.0,42.9,1531527897.0
40.66686336,-102.10872123,true,1.0,8.11,35.00,3656.14,90.3,2,100.0,0.00,19.0,0.8,13.9,20.9,0.0,5.5,3201.6,53.4,53.1,1531527898.0
40.66686323,-102.10869173,true,1.0,8.29,35.00,3656.13,90.3,2,93.0,0.00,23.8,1.0,14.0,18.2,0.0,5.7,2734.9,45.6,45.3,1531527899.0
40.66686323,-102.10866223,true,1.0,8.20,35.00,3656.13,89.9,2,88.0,0.00,22.8,1.0,13.3,17.7,0.0,5.6,2688.9,44.8,44.8,1531527900.0
40.66686336,-102.10863255,true,1.0,8.29,35.00,3656.13,89.8,2,80.0,0.00,20.9,0.9,13.4,17.9,0.0,5.7,2679.0,44.6,44.6,1531527901.0
40.66686364,-102.10860305,true,1.0,8.20,35.00,3656.14,89.8,2,80.0,0.00,20.0,0.8,13.7,18.2,0.0,5.6,2768.3,46.1,46.0,1531527902.0
40.66686364,-102.10857374,true,1.0,8.20,35.00,3656.13,90.0,2,80.0,0.00,19.0,0.8,13.9,17.5,0.0,5.6,2654.7,44.2,44.0,1531527903.0
40.66686350,-102.10854442,true,1.0,8.20,35.00,3656.15,90.3,2,78.0,0.00,19.0,0.8,13.5,16.5,0.0,5.6,2506.9,41.8,41.8,1531527904.0
40.66686336,-102.10851492,true,1.0,8.20,35.00,3656.16,90.1,2,78.0,0.00,20.0,0.8,13.3,17.0,0.0,5.6,2582.1,43.0,43.0,1531527905.0
40.66686323,-102.10848542,true,1.0,8.20,35.00,3656.17,90.1,2,75.0,0.00,18.1,0.8,13.7,20.2,0.0,5.6,3070.3,51.2,51.1,1531527906.0
40.66686309,-102.10845611,true,1.0,8.29,35.00,3656.21,90.2,2,81.0,0.00,19.0,0.8,13.9,17.2,0.0,5.7,2581.7,43.0,42.8,1531527907.0
40.66686296,-102.10842643,true,1.0,8.29,35.00,3656.22,90.3,2,69.0,0.00,20.0,0.8,13.9,16.0,0.0,5.7,2399.2,40.0,39.8,1531527908.0
40.66686282,-102.10839747,true,1.0,8.20,35.00,3656.29,89.7,2,76.0,0.00,18.1,0.8,13.3,18.1,0.0,5.6,2752.6,45.9,45.9,1531527909.0
40.66686282,-102.10836851,true,1.0,8.02,35.00,3656.28,89.6,2,77.0,0.00,19.0,0.8,13.6,16.4,0.0,5.5,2548.9,42.5,42.4,1531527910.0
40.66686296,-102.10833883,true,1.0,8.11,35.00,3656.28,89.3,2,81.0,0.00,20.0,0.9,13.9,17.2,0.0,5.5,2641.7,44.0,43.8,1531527911.0
40.66686309,-102.10830988,true,1.0,8.02,35.00,3656.29,89.5,2,64.0,0.00,18.1,0.8,14.1,16.5,0.0,5.5,2561.2,42.7,42.4,1531527912.0
40.66686309,-102.10828110,true,1.0,8.20,35.00,3656.31,89.9,2,96.0,0.00,18.1,0.8,13.7,17.3,0.0,5.6,2623.5,43.7,43.6,1531527913.0
40.66686309,-102.10825142,true,1.0,8.20,35.00,3656.26,89.8,2,77.0,0.00,21.9,0.9,13.4,15.2,0.0,5.6,2311.6,38.5,38.5,1531527914.0
40.66686296,-102.10822138,true,1.0,8.39,35.00,3656.26,90.0,2,75.0,0.00,19.0,0.8,13.7,17.9,0.0,5.7,2661.0,44.4,44.2,1531527915.0
40.66686296,-102.10819152,true,1.0,8.39,35.00,3656.28,90.0,2,72.0,0.00,18.1,0.7,13.9,16.6,0.0,5.7,2458.4,41.0,40.8,1531527916.0
40.66686296,-102.10816167,true,1.0,8.29,35.00,3656.26,90.0,2,72.0,0.00,18.1,0.8,13.9,15.5,0.0,5.7,2323.4,38.7,38.5,1531527917.0
40.66686282,-102.10813145,true,1.0,8.29,35.00,3656.22,89.7,2,71.0,0.00,18.1,0.8,13.4,15.5,0.0,5.7,2328.2,38.8,38.8,1531527918.0
40.66686309,-102.10810159,true,1.0,8.47,35.00,3656.22,89.4,2,71.0,0.00,17.1,0.7,13.7,16.5,0.0,5.8,2427.3,40.5,40.4,1531527919.0
40.66686323,-102.10807102,true,1.0,8.47,35.00,3656.14,89.5,2,71.0,0.00,18.1,0.7,14.0,16.2,0.0,5.8,2375.5,39.6,39.4,1531527920.0
40.66686336,-102.10804062,true,1.0,8.57,35.00,3656.11,89.8,2,67.0,0.00,17.1,0.7,14.1,16.2,0.0,5.8,2348.7,39.1,38.9,1531527921.0
40.66686350,-102.10801076,true,1.0,8.47,35.00,3656.12,90.0,2,73.0,0.00,17.1,0.7,13.7,17.2,0.0,5.8,2533.3,42.2,42.1,1531527922.0
40.66686350,-102.10798000,true,1.0,8.39,35.00,3656.07,90.0,2,67.0,0.00,17.1,0.7,13.4,16.5,0.0,5.7,2449.6,40.8,40.8,1531527923.0
40.66686323,-102.10795015,true,1.0,8.29,35.00,3656.10,90.4,2,73.0,0.00,17.1,0.7,13.7,16.2,0.0,5.7,2424.5,40.4,40.3,1531527924.0
40.66686296,-102.10791993,true,1.0,8.39,35.00,3656.08,90.2,2,67.0,0.00,18.1,0.7,13.9,16.8,0.0,5.7,2495.5,41.6,41.4,1531527925.0
40.66686282,-102.10788971,true,1.0,8.39,35.00,3656.02,90.1,2,67.0,0.00,17.1,0.7,13.9,18.0,0.0,5.7,2668.3,44.5,44.3,1531527926.0
40.66686268,-102.10786003,true,1.0,8.39,35.00,3655.98,89.7,2,78.0,0.00,18.1,0.7,13.2,16.4,0.0,5.7,2427.7,40.5,40.5,1531527927.0
40.66686282,-102.10782964,true,1.0,8.39,35.00,3655.94,89.4,2,82.0,0.00,20.0,0.8,13.4,15.6,0.0,5.7,2320.6,38.7,38.7,1531527928.0
40.66686323,-102.10779924,true,1.0,8.47,35.00,3655.97,89.0,2,71.0,0.00,19.0,0.8,13.9,16.1,0.0,5.8,2368.0,39.5,39.3,1531527929.0
40.66686350,-102.10776902,true,1.0,8.39,35.00,3655.96,89.6,2,73.0,0.00,17.1,0.7,14.0,14.9,0.0,5.7,2212.8,36.9,36.7,1531527930.0
40.66686350,-102.10773863,true,1.0,8.47,35.00,3655.86,90.3,2,75.0,0.00,18.1,0.7,13.5,15.9,0.0,5.8,2338.6,39.0,39.0,1531527931.0
40.66686336,-102.10770823,true,1.0,8.47,35.00,3655.87,90.4,2,64.0,0.00,18.1,0.7,13.5,19.2,0.0,5.8,2813.3,46.9,46.9,1531527932.0
40.66686323,-102.10767819,true,1.0,8.29,35.00,3655.78,90.3,2,76.0,0.00,16.2,0.7,14.0,18.6,0.0,5.7,2790.2,46.5,46.2,1531527933.0
40.66686309,-102.10764743,true,1.0,8.47,35.00,3655.65,90.2,2,75.0,0.00,18.1,0.7,14.2,15.3,0.0,5.8,2240.9,37.3,37.0,1531527934.0
40.66686309,-102.10761686,true,1.0,8.66,35.00,3655.63,89.8,2,69.0,0.00,18.1,0.7,13.9,15.9,0.0,5.9,2279.6,38.0,37.8,1531527935.0
40.66686336,-102.10758646,true,1.0,8.66,35.00,3655.52,89.5,2,68.0,0.00,17.1,0.7,13.7,11.9,0.0,5.9,1713.0,28.6,28.5,1531527936.0
40.66686350,-102.10755624,true,1.0,8.47,35.00,3655.51,90.2,2,77.0,0.00,17.1,0.7,14.1,9.5,0.0,5.8,1390.5,23.2,23.0,1531527937.0
40.66686309,-102.10752423,true,1.0,8.84,35.00,3655.44,91.5,2,82.0,0.00,19.0,0.7,14.4,7.0,0.0,6.0,982.1,16.4,16.2,1531527938.0
40.66686173,-102.10749059,true,1.0,9.21,35.00,3655.37,94.9,2,81.0,0.00,20.0,0.7,14.3,5.7,0.0,6.3,773.4,12.9,12.8,1531527939.0
40.66685736,-102.10745570,true,1.0,9.93,0.00,3655.36,104.8,2,82.0,0.00,20.0,0.0,13.7,3.6,0.0,6.8,0.0,0.0,0.0,1531527940.0
40.66661711,-102.10741973,true,1.0,7.57,0.00,3655.92,269.9,2,35.0,0.00,10.5,0.0,14.6,0.1,0.0,5.2,0.0,0.0,0.0,1531527953.0
40.66661766,-102.10743519,true,1.0,7.57,0.00,3655.94,273.3,2,35.0,0.00,10.5,0.0,14.6,0.1,0.0,5.2,0.0,0.0,0.0,1531527954.0
40.66661943,-102.10745930,true,1.0,6.83,5.31,3655.94,275.8,2,35.0,0.00,8.6,2.9,14.6,0.4,-14.8,4.7,440.2,7.3,7.2,1531527955.0
40.66662079,-102.10748304,true,1.0,6.75,0.00,3655.99,273.8,2,39.0,0.00,8.6,0.0,14.6,4.5,0.0,4.6,0.0,0.0,0.0,1531527956.0
40.66662161,-102.10750714,true,1.0,6.75,0.00,3655.98,272.3,2,40.0,0.00,9.5,0.0,14.6,9.2,0.0,4.6,0.0,0.0,0.0,1531527957.0
40.66662229,-102.10753196,true,1.0,6.83,0.00,3655.99,273.6,2,42.0,0.00,9.5,0.0,14.7,10.8,0.0,4.7,0.0,0.0,0.0,1531527958.0
40.66662325,-102.10755714,true,1.0,7.02,0.00,3656.09,272.8,2,44.0,0.00,10.5,0.0,14.8,10.7,0.0,4.8,0.0,0.0,0.0,1531527959.0
40.66662420,-102.10758214,true,1.0,6.93,14.38,3656.06,273.5,2,46.0,0.00,10.5,1.3,14.8,12.3,-10.3,4.7,5393.9,89.9,88.5,1531527960.0
40.66662502,-102.10760732,true,1.0,7.11,35.00,3656.08,272.1,2,59.0,0.00,11.4,0.6,14.4,12.5,0.0,4.8,2187.3,36.5,36.1,1531527961.0
40.66662530,-102.10763233,true,1.0,6.83,35.00,3656.03,271.5,2,65.0,0.00,14.3,0.7,13.7,12.9,0.0,4.7,2349.2,39.2,39.1,1531527962.0
40.66662557,-102.10765787,true,1.0,7.11,35.00,3656.01,270.9,2,67.0,0.00,16.2,0.8,14.0,13.7,0.0,4.8,2393.0,39.9,39.7,1531527963.0
40.66662570,-102.10768485,true,1.0,7.47,35.00,3656.13,269.9,2,72.0,0.00,16.2,0.7,14.1,15.3,0.0,5.1,2548.9,42.5,42.2,1531527964.0
40.66662530,-102.10771488,true,1.0,8.39,35.00,3656.08,268.7,2,76.0,0.00,17.1,0.7,14.1,15.7,0.0,5.7,2331.0,38.9,38.6,1531527965.0
40.66662461,-102.10774564,true,1.0,8.39,35.00,3656.09,268.9,2,68.0,0.00,18.1,0.7,13.7,14.1,0.0,5.7,2093.0,34.9,34.8,1531527966.0
40.66662407,-102.10777496,true,1.0,8.29,35.00,3656.12,269.1,2,67.0,0.00,17.1,0.7,13.4,16.3,0.0,5.7,2453.4,40.9,40.9,1531527967.0
40.66662393,-102.10780428,true,1.0,8.11,35.00,3656.11,270.1,2,69.0,0.00,16.2,0.7,13.9,15.9,0.0,5.5,2432.9,40.5,40.4,1531527968.0
40.66662420,-102.10783341,true,1.0,8.20,35.00,3656.05,270.6,2,72.0,0.00,17.1,0.7,14.2,16.9,0.0,5.6,2563.0,42.7,42.4,1531527969.0
40.66662448,-102.10786237,true,1.0,8.02,35.00,3656.03,270.6,2,68.0,0.00,18.1,0.8,14.2,16.8,0.0,5.5,2604.7,43.4,43.1,1531527970.0
40.66662475,-102.10789097,true,1.0,8.11,35.00,3656.06,270.1,2,78.0,0.00,17.1,0.7,13.7,16.4,0.0,5.5,2518.6,42.0,41.9,1531527971.0
40.66662475,-102.10791885,true,1.0,7.84,35.00,3656.05,269.8,2,81.0,0.00,18.1,0.8,13.8,17.2,0.0,5.3,2723.9,45.4,45.2,1531527972.0
40.66662475,-102.10794691,true,1.0,8.02,35.00,3656.03,269.7,2,69.0,0.00,20.0,0.9,14.1,16.2,0.0,5.5,2519.3,42.0,41.7,1531527973.0
40.66662475,-102.10797533,true,1.0,7.93,35.00,3656.00,269.6,2,73.0,0.00,18.1,0.8,14.3,15.7,0.0,5.4,2463.2,41.1,40.7,1531527974.0
40.66662461,-102.10800303,true,1.0,7.84,35.00,3656.02,269.3,2,82.0,0.00,18.1,0.8,13.8,17.1,0.0,5.3,2722.3,45.4,45.2,1531527975.0
40.66662475,-102.10803091,true,1.0,7.75,35.00,3656.03,269.7,2,76.0,0.00,20.0,0.9,13.7,16.5,0.0,5.3,2648.3,44.1,44.0,1531527976.0
40.66662489,-102.10805914,true,1.0,7.93,35.00,3656.07,269.8,2,72.0,0.00,19.0,0.8,14.0,16.5,0.0,5.4,2595.1,43.3,43.0,1531527977.0
40.66662502,-102.10808792,true,1.0,8.02,35.00,3656.00,269.8,2,71.0,0.00,18.1,0.8,14.2,16.8,0.0,5.5,2609.3,43.5,43.1,1531527978.0
40.66662502,-102.10811598,true,1.0,7.93,35.00,3655.99,269.5,2,75.0,0.00,17.1,0.7,14.0,14.9,0.0,5.4,2333.8,38.9,38.7,1531527979.0
40.66662516,-102.10814458,true,1.0,7.93,35.00,3655.93,269.3,2,73.0,0.00,18.1,0.8,13.6,18.3,0.0,5.4,2869.5,47.8,47.8,1531527980.0
40.66662516,-102.10817318,true,1.0,8.02,35.00,3655.85,269.1,2,72.0,0.00,18.1,0.8,13.9,17.2,0.0,5.5,2672.8,44.5,44.3,1531527981.0
40.66662516,-102.10820124,true,1.0,7.93,35.00,3655.84,269.1,2,75.0,0.00,18.1,0.8,14.2,18.1,0.0,5.4,2848.3,47.5,47.1,1531527982.0
40.66662516,-102.10822948,true,1.0,8.02,35.00,3655.84,269.3,2,75.0,0.00,18.1,0.8,14.3,16.9,0.0,5.5,2627.2,43.8,43.4,1531527983.0
40.66662516,-102.10825771,true,1.0,8.02,35.00,3655.87,269.4,2,76.0,0.00,19.0,0.8,13.8,17.1,0.0,5.5,2652.5,44.2,44.1,1531527984.0
40.66662502,-102.10828595,true,1.0,7.93,35.00,3655.80,269.5,2,76.0,0.00,18.1,0.8,13.7,17.8,0.0,5.4,2788.1,46.5,46.4,1531527985.0
40.66662489,-102.10831419,true,1.0,7.93,35.00,3655.77,269.4,2,77.0,0.00,19.0,0.8,14.1,17.7,0.0,5.4,2775.1,46.3,45.9,1531527986.0
40.66662461,-102.10834243,true,1.0,7.75,35.00,3655.76,269.3,2,77.0,0.00,19.0,0.8,14.3,17.4,0.0,5.3,2801.3,46.7,46.3,1531527987.0
40.66662461,-102.10837103,true,1.0,7.93,35.00,3655.77,269.4,2,80.0,0.00,19.0,0.8,14.1,17.2,0.0,5.4,2699.6,45.0,44.7,1531527988.0
40.66662448,-102.10839927,true,1.0,7.84,35.00,3655.74,269.7,2,80.0,0.00,20.0,0.9,13.6,16.6,0.0,5.3,2638.6,44.0,43.9,1531527989.0
40.66662434,-102.10842787,true,1.0,7.93,35.00,3655.72,270.0,2,78.0,0.00,20.0,0.9,14.0,17.8,0.0,5.4,2791.5,46.5,46.3,1531527990.0
40.66662434,-102.10845628,true,1.0,7.93,35.00,3655.71,269.9,2,78.0,0.00,19.0,0.8,14.3,19.3,0.0,5.4,3023.1,50.4,49.9,1531527991.0
40.66662434,-102.10848506,true,1.0,8.02,35.00,3655.67,270.1,2,73.0,0.00,19.0,0.8,14.2,18.5,0.0,5.5,2867.1,47.8,47.4,1531527992.0
40.66662420,-102.10851348,true,1.0,7.93,35.00,3655.67,270.2,2,81.0,0.00,18.1,0.8,13.6,17.9,0.0,5.4,2809.8,46.8,46.8,1531527993.0
40.66662448,-102.10854172,true,1.0,8.02,35.00,3655.67,270.1,2,80.0,0.00,19.0,0.8,13.8,18.1,0.0,5.5,2814.6,46.9,46.7,1531527994.0
40.66662434,-102.10857014,true,1.0,7.93,35.00,3655.65,269.8,2,80.0,0.00,20.0,0.9,14.2,17.8,0.0,5.4,2790.6,46.5,46.1,1531527995.0
40.66662461,-102.10859856,true,1.0,7.93,35.00,3655.61,269.9,2,81.0,0.00,20.0,0.9,14.3,22.1,0.0,5.4,3466.6,57.8,57.2,1531527996.0
40.66662461,-102.10862680,true,1.0,7.93,35.00,3655.60,270.1,2,82.0,0.00,20.0,0.9,13.6,17.8,0.0,5.4,2794.2,46.6,46.5,1531527997.0
40.66662489,-102.10865521,true,1.0,8.02,35.00,3655.51,270.1,2,85.0,0.00,20.0,0.9,13.5,18.5,0.0,5.5,2867.0,47.8,47.8,1531527998.0
40.66662489,-102.10868363,true,1.0,7.93,35.00,3655.51,269.7,2,84.0,0.00,20.9,0.9,14.0,19.7,0.0,5.4,3091.9,51.5,51.2,1531527999.0
40.66662489,-102.10871205,true,1.0,8.02,35.00,3655.53,269.6,2,84.0,0.00,20.9,0.9,14.2,17.9,0.0,5.5,2770.8,46.2,45.8,1531528000.0
40.66662475,-102.10874029,true,1.0,7.93,35.00,3655.53,269.5,2,82.0,0.00,20.9,0.9,13.7,18.6,0.0,5.4,2912.7,48.5,48.4,1531528001.0
40.66662461,-102.10876853,true,1.0,7.93,35.00,3655.52,269.6,2,85.0,0.00,20.0,0.9,13.6,18.8,0.0,5.4,2949.2,49.2,49.1,1531528002.0
40.66662448,-102.10879695,true,1.0,7.93,35.00,3655.56,269.5,2,85.0,0.00,20.9,0.9,14.0,18.4,0.0,5.4,2895.1,48.3,48.0,1531528003.0
40.66662434,-102.10882501,true,1.0,7.93,35.00,3655.54,269.6,2,88.0,0.00,20.9,0.9,14.2,18.6,0.0,5.4,2919.0,48.6,48.3,1531528004.0
40.66662420,-102.10885307,true,1.0,7.84,35.00,3655.56,269.8,2,84.0,0.00,20.9,0.9,14.0,18.8,0.0,5.3,2981.4,49.7,49.4,1531528005.0
40.66662434,-102.10888112,true,1.0,7.93,35.00,3655.60,270.2,2,85.0,0.00,20.9,0.9,13.5,17.5,0.0,5.4,2748.1,45.8,45.8,1531528006.0
40.66662448,-102.10890918,true,1.0,7.84,35.00,3655.59,270.3,2,88.0,0.00,20.9,0.9,13.9,18.2,0.0,5.3,2889.8,48.2,47.9,1531528007.0
40.66662461,-102.10893706,true,1.0,8.02,35.00,3655.57,270.2,2,90.0,0.00,20.9,0.9,14.1,16.5,0.0,5.5,2565.8,42.8,42.5,1531528008.0
40.66662475,-102.10896494,true,1.0,7.93,35.00,3655.55,270.1,2,90.0,0.00,21.9,1.0,14.0,20.8,0.0,5.4,3261.1,54.4,54.0,1531528009.0
40.66662475,-102.10899336,true,1.0,7.84,35.00,3655.58,270.1,2,85.0,0.00,21.9,1.0,13.5,17.9,0.0,5.3,2837.5,47.3,47.3,1531528010.0
40.66662475,-102.10902142,true,1.0,7.84,35.00,3655.55,270.0,2,86.0,0.00,20.9,0.9,13.6,18.8,0.0,5.3,2984.6,49.7,49.7,1531528011.0
40.66662461,-102.10904930,true,1.0,7.75,35.00,3655.54,269.7,2,89.0,0.00,20.9,0.9,14.0,18.9,0.0,5.3,3040.6,50.7,50.4,1531528012.0
40.66662448,-102.10907754,true,1.0,7.84,35.00,3655.58,269.4,2,86.0,0.00,20.9,0.9,14.0,17.6,0.0,5.3,2797.1,46.6,46.3,1531528013.0
40.66662434,-102.10910524,true,1.0,7.84,35.00,3655.59,269.7,2,86.0,0.00,20.9,0.9,13.5,18.0,0.0,5.3,2861.1,47.7,47.7,1531528014.0
40.66662448,-102.10913311,true,1.0,7.84,35.00,3655.61,270.1,2,92.0,0.00,20.9,0.9,13.3,18.2,0.0,5.3,2893.7,48.2,48.2,1531528015.0
40.66662461,-102.10916099,true,1.0,7.84,35.00,3655.60,270.1,2,96.0,0.00,22.8,1.0,13.7,18.1,0.0,5.3,2880.3,48.0,47.9,1531528016.0
40.66662475,-102.10918887,true,1.0,7.84,35.00,3655.57,270.3,2,94.0,0.00,23.8,1.0,13.8,18.0,0.0,5.3,2858.4,47.6,47.5,1531528017.0
40.66662489,-102.10921711,true,1.0,7.84,35.00,3655.62,269.9,2,93.0,0.00,23.8,1.0,13.5,17.6,0.0,5.3,2800.7,46.7,46.7,1531528018.0
40.66662475,-102.10924499,true,1.0,7.75,35.00,3655.68,269.5,2,92.0,0.00,22.8,1.0,13.3,19.8,0.0,5.3,3185.6,53.1,53.1,1531528019.0
40.66662461,-102.10927287,true,1.0,7.75,35.00,3655.73,269.6,2,89.0,0.00,22.8,1.0,13.6,17.1,0.0,5.3,2748.9,45.8,45.8,1531528020.0
40.66662448,-102.10930057,true,1.0,7.84,35.00,3655.76,269.9,2,88.0,0.00,20.9,0.9,13.9,17.9,0.0,5.3,2838.2,47.3,47.1,1531528021.0
40.66662448,-102.10932863,true,1.0,7.75,35.00,3655.76,270.1,2,85.0,0.00,21.9,1.0,13.8,19.9,0.0,5.3,3195.0,53.2,53.1,1531528022.0
40.66662434,-102.10935687,true,1.0,8.02,35.00,3655.77,270.1,2,84.0,0.00,20.9,0.9,13.3,16.4,0.0,5.5,2544.5,42.4,42.4,1531528023.0
40.66662420,-102.10938492,true,1.0,7.84,35.00,3655.78,270.0,2,84.0,0.00,20.9,0.9,13.4,16.4,0.0,5.3,2602.5,43.4,43.4,1531528024.0
40.66662407,-102.10941334,true,1.0,8.02,35.00,3655.72,269.8,2,78.0,0.00,20.0,0.9,13.8,18.4,0.0,5.5,2850.5,47.5,47.3,1531528025.0
40.66662393,-102.10944176,true,1.0,7.84,35.00,3655.69,270.0,2,81.0,0.00,20.0,0.9,13.9,16.8,0.0,5.3,2674.7,44.6,44.4,1531528026.0
40.66662407,-102.10946982,true,1.0,7.93,35.00,3655.69,270.4,2,82.0,0.00,20.0,0.9,13.5,17.0,0.0,5.4,2668.6,44.5,44.5,1531528027.0
40.66662420,-102.10949806,true,1.0,7.84,35.00,3655.67,270.5,2,75.0,0.00,20.0,0.9,13.3,18.0,0.0,5.3,2860.3,47.7,47.7,1531528028.0
40.66662461,-102.10952576,true,1.0,7.84,35.00,3655.74,270.6,2,84.0,0.00,19.0,0.8,13.7,17.7,0.0,5.3,2805.9,46.8,46.7,1531528029.0
40.66662489,-102.10955382,true,1.0,7.75,35.00,3655.73,270.2,2,82.0,0.00,20.0,0.9,13.9,16.4,0.0,5.3,2640.5,44.0,43.8,1531528030.0
40.66662489,-102.10958170,true,1.0,7.84,35.00,3655.75,269.8,2,78.0,0.00,20.9,0.9,13.9,16.6,0.0,5.3,2632.6,43.9,43.7,1531528031.0
40.66662475,-102.10960994,true,1.0,7.84,35.00,3655.75,269.6,2,77.0,0.00,20.0,0.9,13.2,17.0,0.0,5.3,2701.2,45.0,45.0,1531528032.0
40.66662475,-102.10963781,true,1.0,7.84,35.00,3655.73,269.7,2,75.0,0.00,19.0,0.8,13.3,13.8,0.0,5.3,2195.3,36.6,36.6,1531528033.0
40.66662461,-102.10966551,true,1.0,7.65,35.00,3655.84,269.7,2,88.0,0.00,18.1,0.8,13.7,18.1,0.0,5.2,2946.8,49.1,49.0,1531528034.0
40.66662461,-102.10969357,true,1.0,7.93,35.00,3655.79,269.6,2,84.0,0.00,20.9,0.9,13.8,20.8,0.0,5.4,3267.0,54.5,54.3,1531528035.0
40.66662448,-102.10972181,true,1.0,7.84,35.00,3655.79,270.1,2,77.0,0.00,20.9,0.9,13.7,15.6,0.0,5.3,2479.6,41.3,41.2,1531528036.0
